9555	APBGame.cAPBPlayerController.ClientPrecacheCustomisation	Function	0x073DE2A8
9556	APBGame.cAPBPlayerController.CustomisationDownloadComplete.nUserData	IntProperty	0x073DE560
9557	APBGame.cAPBPlayerController.CustomisationDownloadComplete.Data	ObjectProperty	0x073DE5D8
9558	APBGame.cAPBPlayerController.CustomisationDownloadComplete	Function	0x073DE4B8
9559	APBGame.cAPBPlayerController.CUSTOMISATION_DATA_PACKET_SIZE	Const	0x073DE650
9560	APBGame.cAPBPlayerController.LoadCustomisation.sFileName	StrProperty	0x073DE748
9561	APBGame.cAPBPlayerController.LoadCustomisation	Function	0x073DE6A0
9562	APBGame.cAPBPlayerController.LoadVehicleCustomisation.sFileName	StrProperty	0x073DE868
9563	APBGame.cAPBPlayerController.LoadVehicleCustomisation	Function	0x073DE7C0
9564	APBGame.cAPBPlayerController.LoadGraffitiCustomisation.sFileName	StrProperty	0x073DE988
9565	APBGame.cAPBPlayerController.LoadGraffitiCustomisation	Function	0x073DE8E0
9566	APBGame.cAPBPlayerController.SetNumWantedMips.nNumMips	IntProperty	0x073DEAA8
9567	APBGame.cAPBPlayerController.SetNumWantedMips	Function	0x073DEA00
9568	APBGame.cAPBPlayerController.SaveCustomisation.sFileName	StrProperty	0x073DEBC8
9569	APBGame.cAPBPlayerController.SaveCustomisation	Function	0x073DEB20
9570	APBGame.cAPBPlayerController.SaveVehicleCustomisation.sFileName	StrProperty	0x073DECE8
9571	APBGame.cAPBPlayerController.SaveVehicleCustomisation	Function	0x073DEC40
9572	APBGame.cAPBPlayerController.SaveGraffitiCustomisation.sFileName	StrProperty	0x073DEE08
9573	APBGame.cAPBPlayerController.SaveGraffitiCustomisation	Function	0x073DED60
9574	APBGame.cAPBPlayerController.GetCompressedCustomisation.ReturnValue	ObjectProperty	0x073DEF28
9575	APBGame.cAPBPlayerController.GetCompressedCustomisation.eType	ByteProperty	0x073DEFA0
9576	APBGame.cAPBPlayerController.GetCompressedCustomisation	Function	0x073DEE80
9577	APBGame.cAPBPlayerController.SetCompressedCustomisation.Data	ObjectProperty	0x073DF0C0
9578	APBGame.cAPBPlayerController.SetCompressedCustomisation.eType	ByteProperty	0x073DF138
9579	APBGame.cAPBPlayerController.SetCompressedCustomisation	Function	0x073DF018
9580	APBGame.cAPBPlayerController.LoadCustomisationFromDisk.ReturnValue	BoolProperty	0x073DF258
9581	APBGame.cAPBPlayerController.LoadCustomisationFromDisk.CompressedAsset	ObjectProperty	0x073DF2D0
9582	APBGame.cAPBPlayerController.LoadCustomisationFromDisk.sFileName	StrProperty	0x073DF348
9583	APBGame.cAPBPlayerController.LoadCustomisationFromDisk.eType	ByteProperty	0x073DF3C0
9584	APBGame.cAPBPlayerController.LoadCustomisationFromDisk	Function	0x073DF1B0
9585	APBGame.cAPBPlayerController.BeginUploadServer.UploadManager	ObjectProperty	0x073DF4E0
9586	APBGame.cAPBPlayerController.BeginUploadServer.nInventoryItemGuid	StructProperty	0x073DF558
9587	APBGame.cAPBPlayerController.BeginUploadServer.nDataSize	IntProperty	0x073DF5D0
9588	APBGame.cAPBPlayerController.BeginUploadServer	Function	0x073DF438
9589	APBGame.cPlayerControllerTypes.DataChunk.Data	ByteProperty	0x073B56C0
9590	APBGame.cPlayerControllerTypes.DataChunk	ScriptStruct	0x073B4AC0
9591	APBGame.cAPBPlayerController.UploadChunkServer.UploadManager	ObjectProperty	0x073DF6F0
9592	APBGame.cAPBPlayerController.UploadChunkServer.OriginalItemGuid	StructProperty	0x073DF768
9593	APBGame.cAPBPlayerController.UploadChunkServer.chunk	StructProperty	0x073DF7E0
9594	APBGame.cAPBPlayerController.UploadChunkServer	Function	0x073DF648
9595	APBGame.cAPBPlayerController.ClientResponseItemAssets.ItemAssetsManager	ObjectProperty	0x073DF900
9596	APBGame.cAPBPlayerController.ClientResponseItemAssets.aLengths	IntProperty	0x073DF978
9597	APBGame.cAPBPlayerController.ClientResponseItemAssets.aHashes	IntProperty	0x073DF9F0
9598	APBGame.cAPBPlayerController.ClientResponseItemAssets.nNumFileLengths	IntProperty	0x073DFA68
9599	APBGame.cAPBPlayerController.ClientResponseItemAssets	Function	0x073DF858
9600	APBGame.cAPBPlayerController.OnItemCreateCallback.pUserData	StructProperty	0x073DFC00
9601	APBGame.cAPBPlayerController.OnItemCreateCallback.eErrorCode	ByteProperty	0x073DFC78
9602	APBGame.cAPBPlayerController.OnItemCreateCallback.ItemGuid	StructProperty	0x073DFCF0
9603	APBGame.cAPBPlayerController.OnItemCreateCallback	Function	0x073B6868
9604	APBGame.cAPBPlayerController.clientItemCreate.aData.aData	ByteProperty	0x073DFE88
9605	APBGame.cAPBPlayerController.clientItemCreate.ReturnValue	BoolProperty	0x073DFF00
9606	APBGame.cAPBPlayerController.clientItemCreate.aData	ArrayProperty	0x073DFE10
9607	APBGame.cAPBPlayerController.clientItemCreate.pUserData	StructProperty	0x073DFF78
9608	APBGame.cAPBPlayerController.clientItemCreate.OnCreateCallback	DelegateProperty	0x073DFFF0
9609	APBGame.cAPBPlayerController.clientItemCreate.nInventoryItemType	IntProperty	0x073E0070
9610	APBGame.cAPBPlayerController.clientItemCreate	Function	0x073DFD68
9611	APBGame.cAPBPlayerController.serverItemCreate.eErrorCode	ByteProperty	0x073E0190
9612	APBGame.cAPBPlayerController.serverItemCreate.ItemGuid	StructProperty	0x073E0208
9613	APBGame.cAPBPlayerController.serverItemCreate.nInventoryItemType	IntProperty	0x073E0280
9614	APBGame.cAPBPlayerController.serverItemCreate	Function	0x073E00E8
9615	APBGame.cAPBPlayerController.nativeServerItemCreate.ReturnValue	ByteProperty	0x073E03A0
9616	APBGame.cAPBPlayerController.nativeServerItemCreate.ItemGuid	StructProperty	0x073E0418
9617	APBGame.cAPBPlayerController.nativeServerItemCreate.nInventoryItemType	IntProperty	0x073E0490
9618	APBGame.cAPBPlayerController.nativeServerItemCreate	Function	0x073E02F8
9619	APBGame.cAPBPlayerController.clientOnItemCreated.OriginalItemGuid	StructProperty	0x073E05B0
9620	APBGame.cAPBPlayerController.clientOnItemCreated.eErrorCode	ByteProperty	0x073E0628
9621	APBGame.cAPBPlayerController.clientOnItemCreated.ItemGuid	StructProperty	0x073E06A0
9622	APBGame.cAPBPlayerController.clientOnItemCreated	Function	0x073E0508
9623	APBGame.cAPBPlayerController.clientUploadItemCustomisation.aData.aData	ByteProperty	0x073E0838
9624	APBGame.cAPBPlayerController.clientUploadItemCustomisation.OriginalItemGuid	StructProperty	0x073E08B0
9625	APBGame.cAPBPlayerController.clientUploadItemCustomisation.aData	ArrayProperty	0x073E07C0
9626	APBGame.cAPBPlayerController.clientUploadItemCustomisation.ItemGuid	StructProperty	0x073E0928
9627	APBGame.cAPBPlayerController.clientUploadItemCustomisation	Function	0x073E0718
9628	APBGame.cAPBPlayerController.UploadItemCustomisationNative.aData.aData	ByteProperty	0x073E0AC0
9629	APBGame.cAPBPlayerController.UploadItemCustomisationNative.OriginalItemGuid	StructProperty	0x073E0B38
9630	APBGame.cAPBPlayerController.UploadItemCustomisationNative.aData	ArrayProperty	0x073E0A48
9631	APBGame.cAPBPlayerController.UploadItemCustomisationNative	Function	0x073E09A0
9632	APBGame.cAPBPlayerController.SaveCustomisationToDisk.sFileName	StrProperty	0x073E0C58
9633	APBGame.cAPBPlayerController.SaveCustomisationToDisk.eType	ByteProperty	0x073E0CD0
9634	APBGame.cAPBPlayerController.SaveCustomisationToDisk	Function	0x073E0BB0
9635	APBGame.cAPBPlayerController.ClientUploadCustomisationData.nBaseIndex	IntProperty	0x073E0DF0
9636	APBGame.cAPBPlayerController.ClientUploadCustomisationData.eType	ByteProperty	0x073E0E68
9637	APBGame.cAPBPlayerController.ClientUploadCustomisationData	Function	0x073E0D48
9638	APBGame.cAPBPlayerController.ServerReceiveCustomisationData.packet	ByteProperty	0x073E0F88
9639	APBGame.cAPBPlayerController.ServerReceiveCustomisationData.nCount	IntProperty	0x073E1000
9640	APBGame.cAPBPlayerController.ServerReceiveCustomisationData.eType	ByteProperty	0x073E1078
9641	APBGame.cAPBPlayerController.ServerReceiveCustomisationData	Function	0x073E0EE0
9642	APBGame.cAPBPlayerController.ServerNotifyCustomisationUploadComplete.eType	ByteProperty	0x073E1198
9643	APBGame.cAPBPlayerController.ServerNotifyCustomisationUploadComplete	Function	0x073E10F0
9644	APBGame.cAPBPlayerController.NotifyCustomisationChanged.bSendPrecacheRequest	BoolProperty	0x073E12B8
9645	APBGame.cAPBPlayerController.NotifyCustomisationChanged.eType	ByteProperty	0x073E1330
9646	APBGame.cAPBPlayerController.NotifyCustomisationChanged	Function	0x073E1210
9647	APBGame.cEnums.etPlayerCustomisation	Enum	0x073BC770
9648	APBGame.cAPBPlayerController.NotifyOwnCustomisationChanged.TheGuid	StructProperty	0x073E1450
9649	APBGame.cAPBPlayerController.NotifyOwnCustomisationChanged.eType	ByteProperty	0x073E14C8
9650	APBGame.cAPBPlayerController.NotifyOwnCustomisationChanged	Function	0x073E13A8
9651	APBGame.cAPBPlayerController.ServerSummon.nZ	IntProperty	0x073E15E8
9652	APBGame.cAPBPlayerController.ServerSummon.nY	IntProperty	0x073E1660
9653	APBGame.cAPBPlayerController.ServerSummon.nX	IntProperty	0x073E16D8
9654	APBGame.cAPBPlayerController.ServerSummon.fDistance	FloatProperty	0x073E1750
9655	APBGame.cAPBPlayerController.ServerSummon.fSpeed	FloatProperty	0x073E17C8
9656	APBGame.cAPBPlayerController.ServerSummon.sNameToSpawn	StrProperty	0x073E1840
9657	APBGame.cAPBPlayerController.ServerSummon	Function	0x073E1540
9658	APBGame.cAPBPlayerController.ServerKill.PrefabInst	ObjectProperty	0x073E1960
9659	APBGame.cAPBPlayerController.ServerKill.A	ObjectProperty	0x073E19D8
9660	APBGame.cAPBPlayerController.ServerKill.NameToKill	NameProperty	0x073E1A50
9661	APBGame.cAPBPlayerController.ServerKill.PrefabToKill	ObjectProperty	0x073E1AC8
9662	APBGame.cAPBPlayerController.ServerKill.ArchetypeToKill	ObjectProperty	0x073E1B40
9663	APBGame.cAPBPlayerController.ServerKill.ClassToKill	ClassProperty	0x073E1BB8
9664	APBGame.cAPBPlayerController.ServerKill.ObjectToKill	ObjectProperty	0x073E1C38
9665	APBGame.cAPBPlayerController.ServerKill.sNameToKill	StrProperty	0x073E1CB0
9666	APBGame.cAPBPlayerController.ServerKill	Function	0x073E18B8
9667	APBGame.cAPBPlayerController.PrintToD.GRI	ObjectProperty	0x073E1DD0
9668	APBGame.cAPBPlayerController.PrintToD	Function	0x073E1D28
9669	APBGame.cAPBPlayerController.serverPrintToD.GRI	ObjectProperty	0x073E2010
9670	APBGame.cAPBPlayerController.serverPrintToD	Function	0x073E1F68
9671	APBGame.cAPBPlayerController.SetToD.nMins	IntProperty	0x073E2130
9672	APBGame.cAPBPlayerController.SetToD.nHours	IntProperty	0x073E21A8
9673	APBGame.cAPBPlayerController.SetToD	Function	0x073E2088
9674	APBGame.cAPBPlayerController.ServerSetToD.nMins	IntProperty	0x073E22C8
9675	APBGame.cAPBPlayerController.ServerSetToD.nHours	IntProperty	0x073E2340
9676	APBGame.cAPBPlayerController.ServerSetToD	Function	0x073E2220
9677	APBGame.cAPBPlayerController.SetRandomToD	Function	0x073E23B8
9678	APBGame.cAPBPlayerController.ServerSetRandomToD	Function	0x073E2460
9679	APBGame.cAPBPlayerController.ToggleToD	Function	0x073E2508
9680	APBGame.cAPBPlayerController.ServerToggleToD	Function	0x073E25B0
9681	APBGame.cAPBPlayerController.SetToDPeriod.ePeriod	ByteProperty	0x073E2700
9682	APBGame.cAPBPlayerController.SetToDPeriod	Function	0x073E2658
9683	APBGame.cAPBPlayerController.ServerSetToDPeriod.ePeriod	ByteProperty	0x073E2820
9684	APBGame.cAPBPlayerController.ServerSetToDPeriod	Function	0x073E2778
9685	APBGame.cAPBPlayerController.SetInCustomisationZone.bInside	BoolProperty	0x073E2940
9686	APBGame.cAPBPlayerController.SetInCustomisationZone	Function	0x073E2898
9687	APBGame.cAPBPlayerController.ClientSetInCustomisationZone.bInside	BoolProperty	0x073E2A60
9688	APBGame.cAPBPlayerController.ClientSetInCustomisationZone	Function	0x073E29B8
9689	APBGame.cAPBPlayerController.IsInCustomisationZone.ReturnValue	BoolProperty	0x073E2B80
9690	APBGame.cAPBPlayerController.IsInCustomisationZone	Function	0x073E2AD8
9691	APBGame.cAPBPlayerController.CanOpenCustomisationStudio.ReturnValue	BoolProperty	0x073E2CA0
9692	APBGame.cAPBPlayerController.CanOpenCustomisationStudio	Function	0x073E2BF8
9693	APBGame.cAPBPlayerController.ResetCustomisationZoneRefCount	Function	0x073E2D18
9694	APBGame.cAPBPlayerController.SetDebugOpenCustomisation.bOpen	BoolProperty	0x073E2E68
9695	APBGame.cAPBPlayerController.SetDebugOpenCustomisation	Function	0x073E2DC0
9696	APBGame.cAPBPlayerController.ServerSetDebugOpenCustomisation.bOpen	BoolProperty	0x073E2F88
9697	APBGame.cAPBPlayerController.ServerSetDebugOpenCustomisation	Function	0x073E2EE0
9698	APBGame.cAPBPlayerController.SetVerbosityMissionManager.NewValue	ByteProperty	0x073E30A8
9699	APBGame.cAPBPlayerController.SetVerbosityMissionManager	Function	0x073E3000
9700	APBGame.cAPBPlayerController.SetVerbosityMissionManagerServer.NewValue	ByteProperty	0x073E31C8
9701	APBGame.cAPBPlayerController.SetVerbosityMissionManagerServer	Function	0x073E3120
9702	APBGame.cAPBPlayerController.OpenOldCharacterCustomisationStudio	Function	0x073E3240
9703	APBGame.cAPBPlayerController.OpenOldCharacterCustomisationStudioNative	Function	0x073E32E8
9704	APBGame.cAPBPlayerController.OpenOldVehicleCustomisationStudio	Function	0x073E3390
9705	APBGame.cAPBPlayerController.OpenOldVehicleCustomisationStudioNative	Function	0x073E3438
9706	APBGame.cAPBPlayerController.ToggleDistrictMap	Function	0x073E34E0
9707	APBGame.cAPBPlayerController.TestScene.Scene	ObjectProperty	0x073E3630
9708	APBGame.cAPBPlayerController.TestScene	Function	0x073E3588
9709	APBGame.cAPBPlayerController.statue	Function	0x073E36A8
9710	APBGame.cAPBPlayerController.serverNetStatue.newStatue	ObjectProperty	0x073E37F8
9711	APBGame.cAPBPlayerController.serverNetStatue.newActor	ObjectProperty	0x073E3870
9712	APBGame.cAPBPlayerController.serverNetStatue.AdjustedRotation	StructProperty	0x073E38E8
9713	APBGame.cAPBPlayerController.serverNetStatue.SpawnLoc	StructProperty	0x073E3960
9714	APBGame.cAPBPlayerController.serverNetStatue	Function	0x073E3750
9715	APBGame.cAPBPlayerController.ClientReloadFX.reloader	ObjectProperty	0x073E3A80
9716	APBGame.cAPBPlayerController.ClientReloadFX	Function	0x073E39D8
9717	APBGame.cAPBPlayerController.NotifyReloadFX.reloader	ObjectProperty	0x073E3BA0
9718	APBGame.cAPBPlayerController.NotifyReloadFX	Function	0x073E3AF8
9719	APBGame.cAPBPlayerController.ReplicateReloadFX.CurrentLocation	StructProperty	0x073E3CC0
9720	APBGame.cAPBPlayerController.ReplicateReloadFX.ControllerIt	ObjectProperty	0x073E3D38
9721	APBGame.cAPBPlayerController.ReplicateReloadFX.reloader	ObjectProperty	0x073E3DB0
9722	APBGame.cAPBPlayerController.ReplicateReloadFX	Function	0x073E3C18
9723	APBGame.cAPBPlayerController.ReplicateProjectileAttack.CurrentLocation	StructProperty	0x073E3ED0
9724	APBGame.cAPBPlayerController.ReplicateProjectileAttack.ControllerIt	ObjectProperty	0x073E3F48
9725	APBGame.cAPBPlayerController.ReplicateProjectileAttack.Attacker	ObjectProperty	0x073E3FC0
9726	APBGame.cAPBPlayerController.ReplicateProjectileAttack	Function	0x073E3E28
9727	APBGame.cAPBPlayerController.NotifyImpactEffect.Other	ObjectProperty	0x073E40E0
9728	APBGame.cAPBPlayerController.NotifyImpactEffect.scrape	BoolProperty	0x073E4158
9729	APBGame.cAPBPlayerController.NotifyImpactEffect.impactVelocity	StructProperty	0x073E41D0
9730	APBGame.cAPBPlayerController.NotifyImpactEffect.Info	StructProperty	0x073E4248
9731	APBGame.cAPBPlayerController.NotifyImpactEffect	Function	0x073E4038
9732	APBGame.cAPBPlayerController.ClientImpactEffect.Other	ObjectProperty	0x073E4368
9733	APBGame.cAPBPlayerController.ClientImpactEffect.scrape	BoolProperty	0x073E43E0
9734	APBGame.cAPBPlayerController.ClientImpactEffect.impactVelocity	StructProperty	0x073E4458
9735	APBGame.cAPBPlayerController.ClientImpactEffect.Info	StructProperty	0x073E44D0
9736	APBGame.cAPBPlayerController.ClientImpactEffect	Function	0x073E42C0
9737	APBGame.cAPBPlayerController.LoadLevelAudio	Function	0x073E4548
9738	APBGame.cAPBPlayerController.ResaveAllEmitters	Function	0x073E45F0
9739	APBGame.cAPBPlayerController.AudioProjectileEvent.bLocalPlayerHit	BoolProperty	0x073E4740
9740	APBGame.cAPBPlayerController.AudioProjectileEvent.nDamageAmount	ByteProperty	0x073E47B8
9741	APBGame.cAPBPlayerController.AudioProjectileEvent.bLocallyFired	BoolProperty	0x073E4830
9742	APBGame.cAPBPlayerController.AudioProjectileEvent.nMangledWwiseIDForWeapon	IntProperty	0x073E48A8
9743	APBGame.cAPBPlayerController.AudioProjectileEvent.nAudioMaterial	IntProperty	0x073E4920
9744	APBGame.cAPBPlayerController.AudioProjectileEvent.vImpactPos	StructProperty	0x073E4998
9745	APBGame.cAPBPlayerController.AudioProjectileEvent.vStartPos	StructProperty	0x073E4A10
9746	APBGame.cAPBPlayerController.AudioProjectileEvent	Function	0x073E4698
9747	APBGame.cAPBPlayerController.ClientNotifyStaticHit.bLocal	BoolProperty	0x073E4B30
9748	APBGame.cAPBPlayerController.ClientNotifyStaticHit.Hit	StructProperty	0x073E4BA8
9749	APBGame.cAPBPlayerController.ClientNotifyStaticHit.nShotID	IntProperty	0x073E4C20
9750	APBGame.cAPBPlayerController.ClientNotifyStaticHit	Function	0x073E4A88
9751	APBGame.cAPBPlayerController.ClientNotifyDynamicHit.bLocal	BoolProperty	0x073E4D40
9752	APBGame.cAPBPlayerController.ClientNotifyDynamicHit.dynamicHitDataParam	StructProperty	0x073E4DB8
9753	APBGame.cAPBPlayerController.ClientNotifyDynamicHit.sharedHitDataParam	StructProperty	0x073E4E30
9754	APBGame.cAPBPlayerController.ClientNotifyDynamicHit.nShotID	IntProperty	0x073E4EA8
9755	APBGame.cAPBPlayerController.ClientNotifyDynamicHit	Function	0x073E4C98
9756	APBGame.cAPBPlayerController.ClientNotifySelfHit.dynamicHitDataParam	StructProperty	0x073E4FC8
9757	APBGame.cAPBPlayerController.ClientNotifySelfHit.sharedHitDataParam	StructProperty	0x073E5040
9758	APBGame.cAPBPlayerController.ClientNotifySelfHit.nShotID	IntProperty	0x073E50B8
9759	APBGame.cAPBPlayerController.ClientNotifySelfHit	Function	0x073E4F20
9760	APBGame.cAPBPlayerController.ClientProjectileAttack.Attacker	ObjectProperty	0x073E51D8
9761	APBGame.cAPBPlayerController.ClientProjectileAttack	Function	0x073E5130
9762	APBGame.cAPBPlayerController.NotifyExplosion.InstigatingSideID	IntProperty	0x073E52F8
9763	APBGame.cAPBPlayerController.NotifyExplosion.ExplosionType	IntProperty	0x073E5370
9764	APBGame.cAPBPlayerController.NotifyExplosion.ExplosionLocation	StructProperty	0x073E53E8
9765	APBGame.cAPBPlayerController.NotifyExplosion.AttachActor	ObjectProperty	0x073E5460
9766	APBGame.cAPBPlayerController.NotifyExplosion	Function	0x073E5250
9767	APBGame.cAPBPlayerController.ClientExplosion.InstigatingSideID	IntProperty	0x073E5580
9768	APBGame.cAPBPlayerController.ClientExplosion.ExplosionType	IntProperty	0x073E55F8
9769	APBGame.cAPBPlayerController.ClientExplosion.ExplosionLocationZ	FloatProperty	0x073E5670
9770	APBGame.cAPBPlayerController.ClientExplosion.ExplosionLocationY	FloatProperty	0x073E56E8
9771	APBGame.cAPBPlayerController.ClientExplosion.ExplosionLocationX	FloatProperty	0x073E5760
9772	APBGame.cAPBPlayerController.ClientExplosion.AttachActor	ObjectProperty	0x073E57D8
9773	APBGame.cAPBPlayerController.ClientExplosion	Function	0x073E54D8
9774	APBGame.cAPBPlayerController.ClientPlayPawnEffect.nEffectType	IntProperty	0x073E58F8
9775	APBGame.cAPBPlayerController.ClientPlayPawnEffect.pInstigator	ObjectProperty	0x073E5970
9776	APBGame.cAPBPlayerController.ClientPlayPawnEffect	Function	0x073E5850
9777	APBGame.cAPBPlayerController.CallClientPlayPawnEffect.nEffectType	IntProperty	0x073E5A90
9778	APBGame.cAPBPlayerController.CallClientPlayPawnEffect.pInstigator	ObjectProperty	0x073E5B08
9779	APBGame.cAPBPlayerController.CallClientPlayPawnEffect	Function	0x073E59E8
9780	APBGame.cAPBPlayerController.AddDebugHitMarker.TempHitMarker	ObjectProperty	0x073E5C28
9781	APBGame.cAPBPlayerController.AddDebugHitMarker.Up	StructProperty	0x073E5E70
9782	APBGame.cAPBPlayerController.AddDebugHitMarker.Right	StructProperty	0x073E5EE8
9783	APBGame.cAPBPlayerController.AddDebugHitMarker.Dir	StructProperty	0x073E5F60
9784	APBGame.cAPBPlayerController.AddDebugHitMarker.Rot	StructProperty	0x073E5FD8
9785	APBGame.cAPBPlayerController.AddDebugHitMarker.DrawColor	StructProperty	0x073E6050
9786	APBGame.cAPBPlayerController.AddDebugHitMarker.HitDirection	StructProperty	0x073E60C8
9787	APBGame.cAPBPlayerController.AddDebugHitMarker.HitLocation	StructProperty	0x073E6140
9788	APBGame.cAPBPlayerController.AddDebugHitMarker	Function	0x073E5B80
9789	APBGame.cAPBPlayerController.GetMenuSelection.ReturnValue	IntProperty	0x073E6260
9790	APBGame.cAPBPlayerController.GetMenuSelection	Function	0x073E61B8
9791	APBGame.cAPBPlayerController.GetMenuItems.ReturnValue	IntProperty	0x073E6380
9792	APBGame.cAPBPlayerController.GetMenuItems	Function	0x073E62D8
9793	APBGame.cAPBPlayerController.RetHoldableItemManager.ReturnValue	ObjectProperty	0x073E64A0
9794	APBGame.cAPBPlayerController.RetHoldableItemManager	Function	0x073E63F8
9795	APBGame.cAPBPlayerController.RetStorageInventory.ReturnValue	ObjectProperty	0x073E65C0
9796	APBGame.cAPBPlayerController.RetStorageInventory	Function	0x073E6518
9797	APBGame.cAPBPlayerController.Possess.ItemManager	ObjectProperty	0x073E66E0
9798	APBGame.cAPBPlayerController.Possess.ApbPawn	ObjectProperty	0x073E6758
9799	APBGame.cAPBPlayerController.Possess.bVehicleTransition	BoolProperty	0x073E67D0
9800	APBGame.cAPBPlayerController.Possess.aPawn	ObjectProperty	0x073E6848
9801	APBGame.cAPBPlayerController.Possess	Function	0x073E6638
9802	APBGame.cAPBPlayerController.EnterStartState.NewState	NameProperty	0x073E69E8
9803	APBGame.cAPBPlayerController.EnterStartState	Function	0x073E6940
9804	APBGame.cAPBPlayerController.OnDied.HitLocation	StructProperty	0x073E6B08
9805	APBGame.cAPBPlayerController.OnDied.DamageType	ClassProperty	0x073E6B80
9806	APBGame.cAPBPlayerController.OnDied.Killer	ObjectProperty	0x073E6C00
9807	APBGame.cAPBPlayerController.OnDied	Function	0x073E6A60
9808	APBGame.cAPBPlayerController.GetPlayerDeathViewPoint.rotRotation	StructProperty	0x073E6D20
9809	APBGame.cAPBPlayerController.GetPlayerDeathViewPoint.vecViewPoint	StructProperty	0x073E6D98
9810	APBGame.cAPBPlayerController.GetPlayerDeathViewPoint	Function	0x073E6C78
9811	APBGame.cAPBPlayerController.NotifyDamageCaused.DamageType	ClassProperty	0x073E6EB8
9812	APBGame.cAPBPlayerController.NotifyDamageCaused.nDamageAmount	IntProperty	0x073E6F38
9813	APBGame.cAPBPlayerController.NotifyDamageCaused.pActorDamaged	ObjectProperty	0x073E6FB0
9814	APBGame.cAPBPlayerController.NotifyDamageCaused	Function	0x073E6E10
9815	APBGame.cAPBPlayerController.NotifyDamagedByPlayer.nWeaponType	IntProperty	0x073E70D0
9816	APBGame.cAPBPlayerController.NotifyDamagedByPlayer.DamageType	ClassProperty	0x073E7148
9817	APBGame.cAPBPlayerController.NotifyDamagedByPlayer.EventInstigator	ObjectProperty	0x073E71C8
9818	APBGame.cAPBPlayerController.NotifyDamagedByPlayer.nDamageAmount	IntProperty	0x073E7240
9819	APBGame.cAPBPlayerController.NotifyDamagedByPlayer	Function	0x073E7028
9820	APBGame.cAPBPlayerController.NotifyDrivenVehicleDamagedByPlayer.nWeaponType	IntProperty	0x073E7360
9821	APBGame.cAPBPlayerController.NotifyDrivenVehicleDamagedByPlayer.DamageType	ClassProperty	0x073E73D8
9822	APBGame.cAPBPlayerController.NotifyDrivenVehicleDamagedByPlayer.EventInstigator	ObjectProperty	0x073E7458
9823	APBGame.cAPBPlayerController.NotifyDrivenVehicleDamagedByPlayer.nDamageAmount	IntProperty	0x073E74D0
9824	APBGame.cAPBPlayerController.NotifyDrivenVehicleDamagedByPlayer	Function	0x073E72B8
9825	APBGame.cAPBPlayerController.NotifyBeginFireWeapon.pWeapon	ObjectProperty	0x073E75F0
9826	APBGame.cAPBPlayerController.NotifyBeginFireWeapon	Function	0x073E7548
9827	APBGame.cAPBPlayerController.SelfSay.DisplayTime	IntProperty	0x073E7710
9828	APBGame.cAPBPlayerController.SelfSay.Message	StrProperty	0x073E7788
9829	APBGame.cAPBPlayerController.SelfSay	Function	0x073E7668
9830	APBGame.cAPBPlayerController.ClientSelfSay.DisplayTime	IntProperty	0x073E78A8
9831	APBGame.cAPBPlayerController.ClientSelfSay.Message	StrProperty	0x073E7920
9832	APBGame.cAPBPlayerController.ClientSelfSay	Function	0x073E7800
9833	APBGame.cAPBPlayerController.ClientGMMessage.pr_nDisplayTime	IntProperty	0x073E7A40
9834	APBGame.cAPBPlayerController.ClientGMMessage.pr_ePermissionRequired	ByteProperty	0x073E7AB8
9835	APBGame.cAPBPlayerController.ClientGMMessage.pr_sMessage	StrProperty	0x073E7B30
9836	APBGame.cAPBPlayerController.ClientGMMessage	Function	0x073E7998
9837	APBGame.cAPBPlayerController.ServerSetVehicleMaxSpeed.TempVehicle	ObjectProperty	0x073E7C50
9838	APBGame.cAPBPlayerController.ServerSetVehicleMaxSpeed.SpeedInMPH	FloatProperty	0x073E7CC8
9839	APBGame.cAPBPlayerController.ServerSetVehicleMaxSpeed	Function	0x073E7BA8
9840	APBGame.cAPBPlayerController.SetVehicleMaxSpeed.SpeedInMPH	FloatProperty	0x073E7DE8
9841	APBGame.cAPBPlayerController.SetVehicleMaxSpeed	Function	0x073E7D40
9842	APBGame.cAPBPlayerController.ParseCommandLine	Function	0x073E7E60
9843	APBGame.cAPBPlayerController.NotifyKilled.ApbPawn	ObjectProperty	0x073E7FB0
9844	APBGame.cAPBPlayerController.NotifyKilled.KilledPawn	ObjectProperty	0x073E8028
9845	APBGame.cAPBPlayerController.NotifyKilled.Killed	ObjectProperty	0x073E80A0
9846	APBGame.cAPBPlayerController.NotifyKilled.Killer	ObjectProperty	0x073E8118
9847	APBGame.cAPBPlayerController.NotifyKilled	Function	0x073E7F08
9848	APBGame.cAPBPlayerController.ChangeTarget.bAimLocked	BoolProperty	0x073E8238
9849	APBGame.cAPBPlayerController.ChangeTarget.pNewTarget	ObjectProperty	0x073E82B0
9850	APBGame.cAPBPlayerController.ChangeTarget	Function	0x073E8190
9851	APBGame.cAPBPlayerController.RetCurrentTarget.ReturnValue	ObjectProperty	0x073E83D0
9852	APBGame.cAPBPlayerController.RetCurrentTarget	Function	0x073E8328
9853	APBGame.cAPBPlayerController.clientSetPVPCombat.bState	BoolProperty	0x073E84F0
9854	APBGame.cAPBPlayerController.clientSetPVPCombat	Function	0x073E8448
9855	APBGame.cAPBPlayerController.serverSetPVPCombat.Controller	ObjectProperty	0x073E8610
